Account Factors::Profit Center,Promo ID,Pricing::Segment,Pricing::Engine,Promotion::SKU,Promotion::Start Date Promo,Promotion::End Date Promo,Pricing::Street,Promotion::Promo_Value,Promotion::Promo Type,Promotion::Promo_Net Price Point,Exp_Revenue Est,Exp_Billing Profit,Exp_Billing Profit Supply,Exp_Promo,Exp_Sales,Exp_Net Billing Profit,Account,Sell Through Estimate Adj,Sell Through Estimate POS,Sell Through Estimate Inv,Final Quantity,Sell Through Estimate,SOP_Period,SOP_Half,SOP_Quarter,Usage ID,Account Factors::SAP Account,Promotion::LevelType
1010,83673,zzz,123,TP1,3/1/2020,3/31/2020,79.99,29,2,50.99,0,0,0,0,0,0,2,0,,,0,0,212,H2,Q4,164952,2,2
1010,83674,zzz,123,TP1,3/1/2020,3/31/2020,79.99,22,1,57.99,0,0,0,0,0,0,2,0,,,0,0,212,H2,Q4,164954,2,2
1010,83675,zzz,123,TP1,3/1/2020,3/31/2020,79.99,36,2,43.99,17787.8022,5241.576921,20613.51836,0,11377.37112,14477.72416,1,278,0,0,0,278,212,H2,Q4,164955,1,1
1010,83676,zzz,123,TP1,3/1/2020,3/31/2020,79.99,27,1,52.99,7614.2031,2243.696596,8823.772249,0,4870.169653,6197.299192,1,119,0,0,0,119,212,H2,Q4,164956,1,1
1010,80681,zzz,123,TP1,1/1/2020,1/31/2020,79.99,22,1,57.99,0,0,0,0,0,0,2,,,,,,210,H2,Q1,166107,2,2
1010,80681,zzz,123,TP1,1/1/2020,1/31/2020,79.99,22,1,57.99,0,0,0,0,0,0,2,,,,,,210,H2,Q1,166161,2,2
1010,80681,zzz,123,TP1,1/1/2020,1/31/2020,79.99,22,1,57.99,0,0,0,0,0,0,2,,,,,,210,H2,Q1,166215,2,2
1010,80681,zzz,123,TP1,1/1/2020,1/31/2020,79.99,22,1,57.99,0,0,0,0,0,0,2,,,,,,210,H2,Q1,166269,2,2
1010,82210,zzz,123,TP1,2/1/2020,2/29/2020,79.99,27,1,52.99,9597.735,2828.188986,11122.40199,5238,6138.86931,2573.72167,1,150,194,194,194,150,211,H2,Q4,166317,1,1
1010,83675,zzz,123,TP1,3/1/2020,3/31/2020,79.99,36,2,43.99,1919.547,565.6377972,2224.480399,0,1227.773862,1562.344334,1,30,,0,0,30,212,H2,Q4,166413,1,1
1010,83676,zzz,123,TP1,3/1/2020,3/31/2020,79.99,27,1,52.99,15996.225,4713.64831,18537.33666,1539,10231.44885,11480.53612,1,250,57,57,57,250,212,H2,Q4,166455,1,1
1010,85144,zzz,123,TP1,4/1/2020,4/30/2020,79.99,29,2,50.99,0,0,0,0,0,0,2,0,,,0,0,201,H1,Q1,166795,2,2
1010,85145,zzz,123,TP1,4/1/2020,4/30/2020,79.99,22,1,57.99,0,0,0,0,0,0,2,0,,,0,0,201,H1,Q1,166797,2,2
1010,85146,zzz,123,TP1,4/1/2020,4/30/2020,79.99,36,2,43.99,18299.6814,5392.413667,21206.71314,0,11704.77748,14894.34932,1,286,,0,0,286,201,H1,Q1,166798,1,1
1010,85147,zzz,123,TP1,4/1/2020,4/30/2020,79.99,27,1,52.99,7870.1427,2319.114969,9120.369635,0,5033.872834,6405.61177,1,123,,0,0,123,201,H1,Q1,166799,1,1
1010,83676,zzz,123,TP1,3/1/2020,3/31/2020,79.99,27,1,52.99,7998.1125,2356.824155,9268.668329,7155,5115.724425,-645.2319413,1,125,180,265,265,125,212,H2,Q4,167678,1,1
1010,82208,zzz,123,TP1,2/1/2020,2/29/2020,79.99,22,1,57.99,0,0,0,0,0,0,2,,,,,,211,H2,Q4,167726,2,2
1010,82208,zzz,123,TP1,2/1/2020,2/29/2020,79.99,22,1,57.99,0,0,0,0,0,0,2,,,,,,211,H2,Q4,167780,2,2
1010,85146,zzz,123,TP1,4/1/2020,4/30/2020,79.99,36,2,43.99,12796.98,3770.918648,14829.86933,16164,8185.15908,-5748.371106,1,200,449,,449,200,201,H1,Q1,167898,1,1
1010,85146,zzz,123,TP1,4/1/2020,4/30/2020,79.99,36,2,43.99,0,0,0,0,0,0,1,0,,,0,25,201,H1,Q1,167915,1,1
1010,86134,zzz,123,TP1,4/1/2020,4/30/2020,79.99,20,1,59.99,0,0,0,0,0,0,1,,,0,0,,201,H1,Q1,167948,1,1
1010,86134,zzz,123,TP1,4/1/2020,4/30/2020,79.99,20,1,59.99,639.849,188.5459324,741.4934663,1540,409.257954,-1019.218555,1,10,77,,77,10,201,H1,Q1,167959,1,1
1010,82205,zzz,123,TP1,2/1/2020,2/29/2020,79.99,30,2,49.99,0,0,0,0,0,0,2,0,,,0,0,211,H2,Q4,170908,2,2
1010,82207,zzz,123,TP1,2/1/2020,2/29/2020,79.99,29,2,50.99,0,0,0,0,0,0,2,0,,,0,0,211,H2,Q4,170909,2,2
1010,82206,zzz,123,TP1,2/1/2020,2/29/2020,79.99,23,1,56.99,0,0,0,0,0,0,2,0,,,0,0,211,H2,Q4,170910,2,2
1010,82208,zzz,123,TP1,2/1/2020,2/29/2020,79.99,22,1,57.99,0,0,0,0,0,0,2,0,,,0,0,211,H2,Q4,170911,2,2
1010,83671,zzz,123,TP1,3/1/2020,3/31/2020,79.99,30,2,49.99,0,0,0,0,0,0,2,0,,,0,0,212,H2,Q4,171062,2,2
1010,83673,zzz,123,TP1,3/1/2020,3/31/2020,79.99,29,2,50.99,0,0,0,0,0,0,2,0,,,0,0,212,H2,Q4,171063,2,2
1010,83672,zzz,123,TP1,3/1/2020,3/31/2020,79.99,23,1,56.99,0,0,0,0,0,0,2,0,,,0,0,212,H2,Q4,171064,2,2
1010,83674,zzz,123,TP1,3/1/2020,3/31/2020,79.99,22,1,57.99,0,0,0,0,0,0,2,0,,,0,0,212,H2,Q4,171065,2,2
1010,85142,zzz,123,TP1,4/1/2020,4/30/2020,79.99,30,2,49.99,0,0,0,0,0,0,2,0,,,0,0,201,H1,Q1,171211,2,2
1010,85144,zzz,123,TP1,4/1/2020,4/30/2020,79.99,29,2,50.99,0,0,0,0,0,0,2,0,,,0,0,201,H1,Q1,171212,2,2
1010,85143,zzz,123,TP1,4/1/2020,4/30/2020,79.99,23,1,56.99,0,0,0,0,0,0,2,0,,,0,0,201,H1,Q1,171213,2,2
1010,85145,zzz,123,TP1,4/1/2020,4/30/2020,79.99,22,1,57.99,0,0,0,0,0,0,2,0,,,0,0,201,H1,Q1,171214,2,2
1010,87560,zzz,123,TP1,5/1/2020,5/31/2020,79.99,36,2,43.99,17211.9381,5071.885582,19946.17424,0,11009.03896,14009.02086,1,269,,0,0,269,202,H1,Q1,171571,1,1
1010,87561,zzz,123,TP1,5/1/2020,5/31/2020,79.99,27,1,52.99,7358.2635,2168.278223,8527.174862,0,4706.466471,5988.986614,1,115,,0,0,115,202,H1,Q1,171572,1,1
1010,82205,zzz,123,TP1,2/1/2020,2/29/2020,79.99,30,2,49.99,7614.2031,2243.696596,8823.772249,1290,3478.692609,6298.776236,3,119,192,43,43,119,211,H2,Q4,172884,3,3
1010,82206,zzz,123,TP1,2/1/2020,2/29/2020,79.99,23,1,56.99,3263.2299,961.5842553,3781.616678,1104,1490.868261,2148.332672,3,51,83,48,48,51,211,H2,Q4,172885,3,3
1010,83671,zzz,123,TP1,3/1/2020,3/31/2020,79.99,30,2,49.99,0,0,0,0,0,0,2,0,,,0,0,212,H2,Q4,173000,2,2
1010,83672,zzz,123,TP1,3/1/2020,3/31/2020,79.99,23,1,56.99,0,0,0,0,0,0,2,0,,,0,0,212,H2,Q4,173001,2,2
1010,85142,zzz,123,TP1,4/1/2020,4/30/2020,79.99,30,2,49.99,0,0,0,0,0,0,2,0,,,0,0,201,H1,Q1,173112,2,2
1010,85143,zzz,123,TP1,4/1/2020,4/30/2020,79.99,23,1,56.99,0,0,0,0,0,0,2,0,,,0,0,201,H1,Q1,173113,2,2
1010,85142,zzz,123,TP1,4/1/2020,4/30/2020,79.99,30,2,49.99,0,0,0,0,0,0,2,0,,,0,0,201,H1,Q1,173171,2,2
1010,85143,zzz,123,TP1,4/1/2020,4/30/2020,79.99,23,1,56.99,0,0,0,0,0,0,2,0,,,0,0,201,H1,Q1,173172,2,2
1010,82205,zzz,123,TP1,2/1/2020,2/29/2020,79.99,30,2,49.99,9917.6595,2922.461952,11493.14873,750,4531.070205,9134.540475,2,155,189,25,25,155,211,H2,Q4,173271,2,2
1010,82207,zzz,123,TP1,2/1/2020,2/29/2020,79.99,29,2,50.99,767.8188,226.2551189,889.7921595,0,350.792532,765.2547464,2,12,27,0,0,12,211,H2,Q4,173272,2,2
1010,82206,zzz,123,TP1,2/1/2020,2/29/2020,79.99,23,1,56.99,2879.3205,848.4566959,3336.720598,23,1315.471995,2846.705299,2,45,27,1,1,45,211,H2,Q4,173273,2,2
1010,82208,zzz,123,TP1,2/1/2020,2/29/2020,79.99,22,1,57.99,767.8188,226.2551189,889.7921595,1892,350.792532,-1126.745254,2,12,27,86,86,12,211,H2,Q4,173274,2,2
1010,83671,zzz,123,TP1,3/1/2020,3/31/2020,79.99,30,2,49.99,0,0,0,0,0,0,2,0,,,0,0,212,H2,Q4,173425,2,2
1010,83673,zzz,123,TP1,3/1/2020,3/31/2020,79.99,29,2,50.99,0,0,0,0,0,0,2,0,,,0,0,212,H2,Q4,173426,2,2
1010,83672,zzz,123,TP1,3/1/2020,3/31/2020,79.99,23,1,56.99,0,0,0,0,0,0,2,0,,,0,0,212,H2,Q4,173427,2,2
1010,83674,zzz,123,TP1,3/1/2020,3/31/2020,79.99,22,1,57.99,0,0,0,0,0,0,2,0,,,0,0,212,H2,Q4,173428,2,2
1010,85142,zzz,123,TP1,4/1/2020,4/30/2020,79.99,30,2,49.99,0,0,0,0,0,0,2,0,,,0,0,201,H1,Q1,173574,2,2
1010,85144,zzz,123,TP1,4/1/2020,4/30/2020,79.99,29,2,50.99,0,0,0,0,0,0,2,0,,,0,0,201,H1,Q1,173575,2,2
1010,85143,zzz,123,TP1,4/1/2020,4/30/2020,79.99,23,1,56.99,0,0,0,0,0,0,2,0,,,0,0,201,H1,Q1,173576,2,2
1010,85145,zzz,123,TP1,4/1/2020,4/30/2020,79.99,22,1,57.99,0,0,0,0,0,0,2,0,,,0,0,201,H1,Q1,173577,2,2
1010,87561,zzz,123,TP1,5/1/2020,5/31/2020,79.99,27,1,52.99,12796.98,3770.918648,14829.86933,5265,8185.15908,5150.628894,1,200,195,,195,200,202,H1,Q1,173682,1,1
1010,83674,zzz,123,TP1,3/1/2020,3/31/2020,79.99,22,1,57.99,0,0,0,0,0,0,2,0,,,0,0,212,H2,Q4,173757,2,2
1010,83674,zzz,123,TP1,3/1/2020,3/31/2020,79.99,22,1,57.99,0,0,0,0,0,0,2,0,,,0,0,212,H2,Q4,173811,2,2
1010,82206,zzz,123,TP1,2/1/2020,2/29/2020,79.99,23,1,56.99,0,0,0,230,0,-230,4,0,,10,10,0,211,H2,Q4,173911,4,4
1010,82205,zzz,123,TP1,2/1/2020,2/29/2020,79.99,30,2,49.99,0,0,0,660,0,-660,4,0,,22,22,0,211,H2,Q4,173912,4,4
1010,83672,zzz,123,TP1,3/1/2020,3/31/2020,79.99,23,1,56.99,0,0,0,0,0,0,2,0,,,0,0,212,H2,Q4,173913,2,2
1010,83671,zzz,123,TP1,3/1/2020,3/31/2020,79.99,30,2,49.99,0,0,0,0,0,0,2,0,,,0,0,212,H2,Q4,173914,2,2
1010,89476,zzz,123,TP1,6/1/2020,6/30/2020,79.99,30,1,49.99,0,0,0,0,0,0,4,0,,,0,0,203,H1,Q1,177259,4,4
1010,89477,zzz,123,TP1,6/1/2020,6/30/2020,79.99,29,2,50.99,0,0,0,0,0,0,4,0,,,0,0,203,H1,Q1,177260,4,4
1010,89475,zzz,123,TP1,6/1/2020,6/30/2020,79.99,23,1,56.99,0,0,0,0,0,0,4,0,,,0,0,203,H1,Q1,177261,4,4
1010,89474,zzz,123,TP1,6/1/2020,6/30/2020,79.99,22,1,57.99,0,0,0,0,0,0,4,0,,,0,0,203,H1,Q1,177262,4,4
1010,89479,zzz,123,TP1,6/1/2020,6/30/2020,79.99,36,2,43.99,0,0,0,0,0,0,1,0,,,0,0,203,H1,Q1,177267,1,1
1010,89478,zzz,123,TP1,6/1/2020,6/30/2020,79.99,27,1,52.99,0,0,0,0,0,0,1,0,,,0,0,203,H1,Q1,177268,1,1
1010,83671,zzz,123,TP1,3/1/2020,3/31/2020,79.99,30,2,49.99,7614.2031,2243.696596,8823.772249,0,3478.692609,7588.776236,3,119,108,0,0,119,212,H2,Q4,178622,3,3
1010,83672,zzz,123,TP1,3/1/2020,3/31/2020,79.99,23,1,56.99,3263.2299,961.5842553,3781.616678,2392,1490.868261,860.3326724,3,51,46,104,104,51,212,H2,Q4,178623,3,3
1010,83671,zzz,123,TP1,3/1/2020,3/31/2020,79.99,30,2,49.99,9917.6595,2922.461952,11493.14873,0,4531.070205,9884.540475,2,155,140,0,0,155,212,H2,Q4,178624,2,2
1010,83673,zzz,123,TP1,3/1/2020,3/31/2020,79.99,29,2,50.99,767.8188,226.2551189,889.7921595,0,350.792532,765.2547464,2,12,20,0,0,12,212,H2,Q4,178625,2,2
1010,83672,zzz,123,TP1,3/1/2020,3/31/2020,79.99,23,1,56.99,2879.3205,848.4566959,3336.720598,437,1315.471995,2432.705299,2,45,20,19,19,45,212,H2,Q4,178626,2,2
1010,83674,zzz,123,TP1,3/1/2020,3/31/2020,79.99,22,1,57.99,767.8188,226.2551189,889.7921595,1914,350.792532,-1148.745254,2,12,20,87,87,12,212,H2,Q4,178627,2,2
1010,89478,zzz,123,TP1,6/1/2020,6/30/2020,79.99,27,1,52.99,0,0,0,0,0,0,1,0,,,0,300,203,H1,Q1,179549,1,1
1010,85143,zzz,123,TP1,4/1/2020,4/30/2020,79.99,23,1,56.99,0,0,0,322,0,-322,4,0,,14,14,0,201,H1,Q1,179600,4,4
1010,85142,zzz,123,TP1,4/1/2020,4/30/2020,79.99,30,2,49.99,0,0,0,0,0,0,4,0,,,0,0,201,H1,Q1,179601,4,4
1010,87557,zzz,123,TP1,5/1/2020,5/31/2020,79.99,23,1,56.99,0,0,0,0,0,0,4,0,,,0,0,202,H1,Q1,179602,4,4
1010,87556,zzz,123,TP1,5/1/2020,5/31/2020,79.99,30,2,49.99,0,0,0,0,0,0,4,0,,,0,0,202,H1,Q1,179603,4,4
1010,80678,zzz,123,TP1,1/1/2020,1/31/2020,79.99,30,2,49.99,0,0,0,0,0,0,2,,,,,,210,H2,Q1,179698,2,2
1010,85143,zzz,123,TP1,4/1/2020,4/30/2020,79.99,23,1,56.99,0,0,0,0,0,0,2,,,,,,201,H1,Q1,179724,2,2
1010,85145,zzz,123,TP1,4/1/2020,4/30/2020,79.99,22,1,57.99,0,0,0,0,0,0,2,,,,,,201,H1,Q1,179764,2,2
1010,85145,zzz,123,TP1,4/1/2020,4/30/2020,79.99,22,1,57.99,0,0,0,0,0,0,2,,,,,,201,H1,Q1,179802,2,2
1010,85142,zzz,123,TP1,4/1/2020,4/30/2020,79.99,30,2,49.99,0,0,0,0,0,0,3,0,,,0,0,201,H1,Q1,180102,3,3
1010,85144,zzz,123,TP1,4/1/2020,4/30/2020,79.99,29,2,50.99,0,0,0,0,0,0,3,0,,,0,0,201,H1,Q1,180103,3,3
1010,85143,zzz,123,TP1,4/1/2020,4/30/2020,79.99,23,1,56.99,0,0,0,0,0,0,3,0,,,0,0,201,H1,Q1,180104,3,3
1010,85145,zzz,123,TP1,4/1/2020,4/30/2020,79.99,22,1,57.99,0,0,0,0,0,0,3,0,,,0,0,201,H1,Q1,180105,3,3
1010,85142,zzz,123,TP1,4/1/2020,4/30/2020,79.99,30,2,49.99,0,0,0,0,0,0,2,0,,,0,0,201,H1,Q1,180106,2,2
1010,85144,zzz,123,TP1,4/1/2020,4/30/2020,79.99,29,2,50.99,0,0,0,0,0,0,2,0,,,0,0,201,H1,Q1,180107,2,2
1010,85143,zzz,123,TP1,4/1/2020,4/30/2020,79.99,23,1,56.99,0,0,0,0,0,0,2,0,,,0,0,201,H1,Q1,180108,2,2
1010,85145,zzz,123,TP1,4/1/2020,4/30/2020,79.99,22,1,57.99,0,0,0,0,0,0,2,0,,,0,0,201,H1,Q1,180109,2,2
1010,87561,zzz,123,TP1,5/1/2020,5/31/2020,79.99,27,1,52.99,19195.47,5656.377972,22244.80399,4131,12277.73862,11492.44334,1,300,153,,153,300,202,H1,Q1,180216,1,1
1010,85145,zzz,123,TP1,4/1/2020,4/30/2020,79.99,22,1,57.99,0,0,0,0,0,0,2,,,,,,201,H1,Q1,180271,2,2
1010,85145,zzz,123,TP1,4/1/2020,4/30/2020,79.99,22,1,57.99,0,0,0,0,0,0,2,,,,,,201,H1,Q1,180309,2,2
1010,85142,zzz,123,TP1,4/1/2020,4/30/2020,79.99,30,2,49.99,3263.2299,961.5842553,3781.616678,1560,1490.868261,1692.332672,3,51,126,52,52,51,201,H1,Q1,180444,3,3
1010,85143,zzz,123,TP1,4/1/2020,4/30/2020,79.99,23,1,56.99,7614.2031,2243.696596,8823.772249,920,3478.692609,6668.776236,3,119,54,40,40,119,201,H1,Q1,180445,3,3
1010,85142,zzz,123,TP1,4/1/2020,4/30/2020,79.99,30,2,49.99,95721.4104,28206.47149,110927.4226,0,43732.13566,95401.75839,2,1496,0,,0,1496,201,H1,Q1,180446,2,2
1010,85144,zzz,123,TP1,4/1/2020,4/30/2020,79.99,29,2,50.99,95721.4104,28206.47149,110927.4226,0,43732.13566,95401.75839,2,1496,1200,0,0,1496,201,H1,Q1,180447,2,2
1010,85143,zzz,123,TP1,4/1/2020,4/30/2020,79.99,23,1,56.99,95721.4104,28206.47149,110927.4226,322,43732.13566,95079.75839,2,1496,200,14,14,1496,201,H1,Q1,180448,2,2
1010,85145,zzz,123,TP1,4/1/2020,4/30/2020,79.99,22,1,57.99,95721.4104,28206.47149,110927.4226,0,43732.13566,95401.75839,2,1496,400,0,0,1496,201,H1,Q1,180449,2,2
1010,85143,zzz,123,TP1,4/1/2020,4/30/2020,79.99,23,1,56.99,0,0,0,0,0,0,3,,,,,,201,H1,Q1,182018,3,3
1010,85143,zzz,123,TP1,4/1/2020,4/30/2020,79.99,23,1,56.99,0,0,0,0,0,0,3,,,,,,201,H1,Q1,182038,3,3
1010,85142,zzz,123,TP1,4/1/2020,4/30/2020,79.99,30,2,49.99,0,0,0,1590,0,-1590,3,,200,53,53,,201,H1,Q1,182060,3,3
1010,85142,zzz,123,TP1,4/1/2020,4/30/2020,79.99,30,2,49.99,0,0,0,0,0,0,3,,,,,,201,H1,Q1,182079,3,3
1010,85143,zzz,123,TP1,4/1/2020,4/30/2020,79.99,23,1,56.99,0,0,0,0,0,0,3,,,,,,201,H1,Q1,182101,3,3
1010,87557,zzz,123,TP1,5/1/2020,5/31/2020,79.99,23,1,56.99,0,0,0,0,0,0,3,,,,,,202,H1,Q1,182131,3,3
1010,98883,zzz,123,TP1,5/1/2020,5/31/2020,79.99,20,1,59.99,1279.698,377.0918648,1482.986933,0,818.515908,1041.562889,1,20,,0,0,20,202,H1,Q1,182497,1,1
1010,99989,zzz,123,TP1,8/1/2020,8/31/2020,79.99,30,2,49.99,0,0,0,0,0,0,4,0,,,0,0,205,H1,Q2,183389,4,4
1010,99988,zzz,123,TP1,8/1/2020,8/31/2020,79.99,23,1,56.99,0,0,0,506,0,-506,4,0,,22,22,0,205,H1,Q2,183390,4,4
1010,99995,zzz,123,TP1,8/1/2020,8/31/2020,79.99,36,2,43.99,0,0,0,0,0,0,1,0,,,0,0,205,H1,Q2,183395,1,1
1010,99994,zzz,123,TP1,8/1/2020,8/31/2020,79.99,27,1,52.99,0,0,0,0,0,0,1,0,,,0,0,205,H1,Q2,183396,1,1
1010,99809,zzz,123,TP1,5/1/2020,5/31/2020,79.99,16,1,63.99,0,0,0,2704,0,-2704,3,0,169,,169,0,202,H1,Q1,184055,3,3
1010,87556,zzz,123,TP1,5/1/2020,5/31/2020,79.99,30,2,49.99,0,0,0,0,0,0,2,0,,,0,0,202,H1,Q1,184056,2,2
1010,87558,zzz,123,TP1,5/1/2020,5/31/2020,79.99,29,2,50.99,0,0,0,0,0,0,2,0,,,0,0,202,H1,Q1,184057,2,2
1010,87557,zzz,123,TP1,5/1/2020,5/31/2020,79.99,23,1,56.99,0,0,0,0,0,0,2,0,,,0,0,202,H1,Q1,184058,2,2
1010,87559,zzz,123,TP1,5/1/2020,5/31/2020,79.99,22,1,57.99,0,0,0,0,0,0,2,0,,,0,0,202,H1,Q1,184059,2,2
1010,99848,zzz,123,TP1,6/1/2020,6/30/2020,79.99,16,1,63.99,0,0,0,0,0,0,3,0,,,0,0,203,H1,Q1,184188,3,3
1010,89476,zzz,123,TP1,6/1/2020,6/30/2020,79.99,30,1,49.99,0,0,0,0,0,0,2,0,,,0,0,203,H1,Q1,184189,2,2
1010,89477,zzz,123,TP1,6/1/2020,6/30/2020,79.99,29,2,50.99,0,0,0,0,0,0,2,0,,,0,0,203,H1,Q1,184190,2,2
1010,89475,zzz,123,TP1,6/1/2020,6/30/2020,79.99,23,1,56.99,0,0,0,0,0,0,2,0,,,0,0,203,H1,Q1,184191,2,2
1010,89474,zzz,123,TP1,6/1/2020,6/30/2020,79.99,22,1,57.99,0,0,0,0,0,0,2,0,,,0,0,203,H1,Q1,184192,2,2
1010,99888,zzz,123,TP1,7/1/2020,7/31/2020,79.99,16,1,63.99,0,0,0,0,0,0,3,0,,,0,0,204,H1,Q2,184321,3,3
1010,98266,zzz,123,TP1,7/1/2020,7/31/2020,79.99,30,2,49.99,0,0,0,0,0,0,4,0,,,0,0,204,H1,Q2,184404,4,4
1010,98267,zzz,123,TP1,7/1/2020,7/31/2020,79.99,23,1,56.99,0,0,0,161,0,-161,4,0,,7,7,0,204,H1,Q2,184405,4,4
1010,98274,zzz,123,TP1,7/1/2020,7/31/2020,79.99,36,2,43.99,0,0,0,0,0,0,1,0,,,0,0,204,H1,Q2,184460,1,1
1010,98275,zzz,123,TP1,7/1/2020,7/31/2020,79.99,27,1,52.99,0,0,0,0,0,0,1,0,,,0,0,204,H1,Q2,184461,1,1
1010,98275,zzz,123,TP1,7/1/2020,7/31/2020,79.99,27,1,52.99,17595.8475,5185.013141,20391.07032,3429,11254.59374,10892.48973,1,275,127,,127,275,204,H1,Q2,184547,1,1
1010,98274,zzz,123,TP1,7/1/2020,7/31/2020,79.99,36,2,43.99,0,0,0,0,0,0,1,0,,,0,325,204,H1,Q2,184575,1,1
1010,101429,zzz,123,TP1,9/1/2020,9/30/2020,79.99,30,2,49.99,3199.245,942.7296621,3707.467331,1020,2046.28977,1583.907223,4,50,,34,34,50,206,H1,Q2,184841,4,4
1010,101430,zzz,123,TP1,9/1/2020,9/30/2020,79.99,23,1,56.99,3199.245,942.7296621,3707.467331,299,2046.28977,2304.907223,4,50,,13,13,50,206,H1,Q2,184842,4,4
1010,101733,zzz,123,TP1,6/1/2020,6/30/2020,79.99,17,1,62.99,9597.735,2828.188986,11122.40199,4913,4384.90665,4652.68433,3,150,356,289,289,150,203,H1,Q1,185435,3,3
1010,101760,zzz,123,TP1,7/1/2020,7/31/2020,79.99,17,1,62.99,0,0,0,0,0,0,3,0,,,0,0,204,H1,Q2,185462,3,3
1010,99995,zzz,123,TP1,8/1/2020,8/31/2020,79.99,36,2,43.99,0,0,0,0,0,0,1,0,,,0,0,205,H1,Q2,185579,1,1
1010,99994,zzz,123,TP1,8/1/2020,8/31/2020,79.99,27,1,52.99,0,0,0,0,0,0,1,0,,,0,0,205,H1,Q2,185580,1,1
1010,89476,zzz,123,TP1,6/1/2020,6/30/2020,79.99,30,1,49.99,24826.1412,7315.582178,28769.94649,2040,11342.29187,22703.2368,2,388,38,68,68,388,203,H1,Q1,185664,2,2
1010,89477,zzz,123,TP1,6/1/2020,6/30/2020,79.99,29,2,50.99,8318.037,2451.097121,9639.415062,0,3800.25243,8290.259753,2,130,6,0,0,130,203,H1,Q1,185665,2,2
1010,89475,zzz,123,TP1,6/1/2020,6/30/2020,79.99,23,1,56.99,4159.0185,1225.548561,4819.707531,207,1900.126215,3938.129877,2,65,6,9,9,65,203,H1,Q1,185666,2,2
1010,89474,zzz,123,TP1,6/1/2020,6/30/2020,79.99,22,1,57.99,4159.0185,1225.548561,4819.707531,0,1900.126215,4145.129877,2,65,6,0,0,65,203,H1,Q1,185667,2,2
1010,98275,zzz,123,TP1,7/1/2020,7/31/2020,79.99,27,1,52.99,17595.8475,5185.013141,20391.07032,2349,11254.59374,11972.48973,1,275,87,,87,275,204,H1,Q2,185899,1,1
1010,99994,zzz,123,TP1,8/1/2020,8/31/2020,79.99,27,1,52.99,17595.8475,5185.013141,20391.07032,3375,11254.59374,10946.48973,1,275,125,,125,275,205,H1,Q2,185927,1,1
1010,99995,zzz,123,TP1,8/1/2020,8/31/2020,79.99,36,2,43.99,20795.0925,6127.742803,24098.53765,10008,13300.88351,6917.396953,1,325,278,,278,325,205,H1,Q2,185958,1,1
1010,87557,zzz,123,TP1,5/1/2020,5/31/2020,79.99,23,1,56.99,0,0,0,0,0,0,2,,,,,,202,H1,Q1,186016,2,2
1010,87557,zzz,123,TP1,5/1/2020,5/31/2020,79.99,23,1,56.99,0,0,0,0,0,0,2,,,,,,202,H1,Q1,186017,2,2
1010,87557,zzz,123,TP1,5/1/2020,5/31/2020,79.99,23,1,56.99,0,0,0,0,0,0,2,,,,,,202,H1,Q1,186018,2,2
1010,101435,zzz,123,TP1,9/1/2020,9/30/2020,79.99,36,2,43.99,32760.2688,9653.55174,37964.46547,0,20954.00724,26664.00997,1,512,,0,0,512,206,H1,Q2,187057,1,1
1010,101436,zzz,123,TP1,9/1/2020,9/30/2020,79.99,27,1,52.99,14076.678,4148.010513,16312.85626,0,9003.674988,11457.19178,1,220,,0,0,220,206,H1,Q2,187058,1,1
1010,102514,zzz,123,TP1,7/1/2020,7/31/2020,79.99,18,1,61.99,9597.735,2828.188986,11122.40199,4464,4384.90665,5101.68433,3,150,273,248,248,150,204,H1,Q2,187111,3,3
1010,98266,zzz,123,TP1,7/1/2020,7/31/2020,79.99,30,2,49.99,8509.9917,2507.660901,9861.863102,30,3887.950563,8451.57344,2,133,42,1,1,133,204,H1,Q2,187238,2,2
1010,98271,zzz,123,TP1,7/1/2020,7/31/2020,79.99,29,2,50.99,2879.3205,848.4566959,3336.720598,0,1315.471995,2869.705299,2,45,7,0,0,45,204,H1,Q2,187239,2,2
1010,98267,zzz,123,TP1,7/1/2020,7/31/2020,79.99,23,1,56.99,1471.6527,433.6556446,1705.434972,759,672.352353,707.738264,2,23,14,33,33,23,204,H1,Q2,187240,2,2
1010,98273,zzz,123,TP1,7/1/2020,7/31/2020,79.99,22,1,57.99,1471.6527,433.6556446,1705.434972,0,672.352353,1466.738264,2,23,7,0,0,23,204,H1,Q2,187241,2,2
1010,98267,zzz,123,TP1,7/1/2020,7/31/2020,79.99,23,1,56.99,0,0,0,0,0,0,2,,,,,,204,H1,Q2,187453,2,2
1010,101435,zzz,123,TP1,9/1/2020,9/30/2020,79.99,36,2,43.99,20795.0925,6127.742803,24098.53765,17604,13300.88351,-678.6030473,1,325,489,489,489,325,206,H1,Q2,187661,1,1
1010,101435,zzz,123,TP1,9/1/2020,9/30/2020,79.99,36,2,43.99,20795.0925,6127.742803,24098.53765,6912,13300.88351,10013.39695,1,325,192,192,192,325,206,H1,Q2,187694,1,1
1010,87556,zzz,123,TP1,5/1/2020,5/31/2020,79.99,30,2,49.99,0,0,0,2520,0,-2520,1,0,,84,84,0,202,H1,Q1,187824,1,1
1010,102544,zzz,123,TP1,8/1/2020,8/31/2020,79.99,18,1,61.99,9597.735,2828.188986,11122.40199,7326,4384.90665,2239.68433,3,150,243,407,407,150,205,H1,Q2,188920,3,3
